"shipment_id","shipment_number","shipment_date","warehouse_id","warehouse_name","quantity","consignee","consignee_phone","delivery_address","logistics_provider","tracking_number","actual_delivery_date","delivery_status","sales_order_number","notes","created_date","status","customer_id"
SH0000443,SH-202405-0443,"2025-06-19",WH001,深圳天翼中央成品仓库,4.0,深圳影动力广告文化有限公司,"13200105056",江苏省无锡市,顺丰速运,SF20250619524707,"2025-06-26",已签收,SO-202405-00530,"","2025-06-19",Active,"10088"
SH0000444,SH-202405-0444,"2025-07-17",WH001,深圳天翼中央成品仓库,3.0,武汉守护安防科技服务有限公司,"19529979713",黑龙江省哈尔滨市,申通快递,SF20250717748151,"2025-07-19",已签收,SO-202405-00548,"","2025-07-17",Active,"10091"
SH0000445,SH-202405-0445,"2026-02-09",WH001,深圳天翼中央成品仓库,21.0,西安安通警用装备工程有限公司,"19915911873",湖南省长沙市,申通快递,SF20260209582662,"2026-02-13",已签收,SO-202405-00566,节假日延误，顺延发货,"2026-02-09",Active,"10094"
SH0000446,SH-202405-0446,"2025-05-31",WH001,深圳天翼中央成品仓库,40.0,南京安盾安保有限公司,"18140380477",河南省郑州市,中通快递,SF20250531519902,"2025-06-05",已签收,SO-202405-00581,"","2025-05-31",Active,"10096"
SH0000447,SH-202405-0447,"2025-06-19",WH001,深圳天翼中央成品仓库,45.0,苏州警盾安全技术科技有限公司,"15445236735",河南省洛阳市,申通快递,SF20250619425346,"2025-06-23",已签收,SO-202405-00593,"","2025-06-19",Active,"10097"
SH0000448,SH-202406-0448,"2025-07-19",WH001,深圳天翼中央成品仓库,29.0,西安惠农农科科技有限公司,"19554340903",湖南省株洲市,百世快递,SF20250719916964,"2025-07-26",已签收,SO-202406-00030,"","2025-07-19",Active,"10005"
SH0000449,SH-202406-0449,"2025-08-25",WH001,深圳天翼中央成品仓库,34.0,南京绿野农资服务有限公司,"15876693898",山东省济南市,圆通速递,SF20250825219565,"2025-08-27",已签收,SO-202406-00045,"","2025-08-25",Active,"10008"
SH0000450,SH-202406-0450,"2025-06-26",WH001,深圳天翼中央成品仓库,40.0,沈阳地信勘测工程有限公司,"13434961542",福建省福州市,申通快递,SF20250626466346,"2025-06-30",已签收,SO-202406-00243,"","2025-06-26",Active,"10037"
SH0000451,SH-202406-0451,"2025-07-31",WH001,深圳天翼中央成品仓库,7.0,青岛空地测量有限公司,"15209415691",湖北省宜昌市,顺丰速运,SF20250731253557,"2025-08-06",已签收,SO-202406-00246,"","2025-07-31",Active,"10038"
SH0000452,SH-202406-0452,"2026-02-12",WH001,深圳天翼中央成品仓库,5.0,沈阳空间空间信息有限公司,"19798423334",湖北省宜昌市,顺丰速运,SF20260212792094,"2026-02-17",已签收,SO-202406-00257,生产延迟导致发货推迟,"2026-02-12",Active,"10040"
SH0000453,SH-202406-0453,"2025-06-25",WH001,深圳天翼中央成品仓库,6.0,济南空信空间信息服务有限公司,"18448981305",辽宁省大连市,申通快递,SF20250625758452,"2025-06-29",已签收,SO-202406-00271,"","2025-06-25",Active,"10042"
SH0000454,SH-202406-0454,"2025-07-11",WH001,深圳天翼中央成品仓库,5.0,西安星图空间信息服务有限公司,"18396889215",浙江省温州市,申通快递,SF20250711707616,"2025-07-16",已签收,SO-202406-00303,"","2025-07-11",Active,"10046"
SH0000455,SH-202406-0455,"2025-07-30",WH001,深圳天翼中央成品仓库,26.0,大连天图测绘有限公司,"13272684373",陕西省咸阳市,圆通速递,SF20250730754858,"",已发货,SO-202406-00363,"","2025-07-30",Active,"10058"
SH0000456,SH-202406-0456,"2026-02-19",WH001,深圳天翼中央成品仓库,5.0,南京地景测量技术有限公司,"17691458887",上海市上海市,申通快递,SF20260219172792,"",运输中,SO-202406-00389,生产延迟导致发货推迟,"2026-02-19",Active,"10062"
SH0000457,SH-202406-0457,"2025-07-26",WH001,深圳天翼中央成品仓库,5.0,长沙视界文化工作室,"17991713190",浙江省宁波市,百世快递,SF20250726935012,"2025-07-30",已签收,SO-202406-00440,"","2025-07-26",Active,"10071"
SH0000458,SH-202406-0458,"2026-02-28",WH001,深圳天翼中央成品仓库,68.0,郑州影立方制作传媒有限公司,"15826197069",福建省厦门市,百世快递,SF20260228634150,"2026-03-07",已签收,SO-202406-00448,合同变更后重新排程,"2026-02-28",Active,"10072"
SH0000459,SH-202406-0459,"2025-08-23",WH001,深圳天翼中央成品仓库,6.0,厦门影立方制作有限公司,"17206681214",北京市北京市,京东物流,SF20250823139434,"2025-08-28",已签收,SO-202406-00471,"","2025-08-23",Active,"10078"
SH0000460,SH-202406-0460,"2025-07-10",WH001,深圳天翼中央成品仓库,38.0,大连影视通传媒传媒有限公司,"17988434627",重庆市重庆市,顺丰速运,SF20250710775981,"2025-07-17",已签收,SO-202406-00525,"","2025-07-10",Active,"10087"
SH0000461,SH-202407-0461,"2025-08-29",WH001,深圳天翼中央成品仓库,9.0,长沙沃土农服股份有限公司,"13345824373",浙江省宁波市,中通快递,SF20250829503159,"2025-09-02",已签收,SO-202407-00040,"","2025-08-29",Active,"10007"
SH0000462,SH-202407-0462,"2025-09-21",WH001,深圳天翼中央成品仓库,6.0,深圳农达农机股份有限公司,"19670292350",山东省济南市,申通快递,SF20250921874814,"2025-09-25",已签收,SO-202407-00075,"","2025-09-21",Active,"10014"
SH0000463,SH-202407-0463,"2025-08-30",WH001,深圳天翼中央成品仓库,31.0,深圳沃土农资科技有限公司,"13178663096",重庆市重庆市,圆通速递,SF20250830297383,"2025-09-06",已签收,SO-202407-00098,"","2025-08-30",Active,"10017"
SH0000464,SH-202407-0464,"2025-08-08",WH001,深圳天翼中央成品仓库,18.0,西安农兴农资科技有限公司,"17937643439",重庆市重庆市,中通快递,SF20250808258189,"2025-08-12",已签收,SO-202407-00135,"","2025-08-08",Active,"10023"
SH0000465,SH-202407-0465,"2025-07-31",WH001,深圳天翼中央成品仓库,30.0,郑州绿洲农业服务有限公司,"13510751046",辽宁省沈阳市,申通快递,SF20250731978053,"2025-08-03",已签收,SO-202407-00156,"","2025-07-31",Active,"10025"
SH0000466,SH-202407-0466,"2025-08-30",WH001,深圳天翼中央成品仓库,44.0,杭州沃土农技股份有限公司,"19224173718",上海市上海市,圆通速递,SF20250830280941,"2025-09-01",已签收,SO-202407-00178,"","2025-08-30",Active,"10028"
SH0000467,SH-202407-0467,"2026-02-26",WH001,深圳天翼中央成品仓库,35.0,厦门田园农服有限公司,"18630833445",陕西省咸阳市,顺丰速运,SF20260226220944,"2026-03-01",已签收,SO-202407-00217,合同变更后重新排程,"2026-02-26",Active,"10034"
SH0000468,SH-202407-0468,"2025-08-25",WH001,深圳天翼中央成品仓库,6.0,上海图达地理信息技术有限公司,"17923450567",浙江省宁波市,德邦物流,SF20250825481574,"2025-08-27",已签收,SO-202407-00237,"","2025-08-25",Active,"10036"
SH0000469,SH-202407-0469,"2026-02-17",WH001,深圳天翼中央成品仓库,1.0,大连天图测控有限公司,"17191462297",陕西省西安市,顺丰速运,SF20260217213668,"",已发货,SO-202407-00318,物流调度重排,"2026-02-17",Active,"10050"
SH0000470,SH-202407-0470,"2025-08-12",WH001,深圳天翼中央成品仓库,35.0,厦门图新勘测服务有限公司,"17854827139",陕西省咸阳市,申通快递,SF20250812761532,"2025-08-19",已签收,SO-202407-00324,"","2025-08-12",Active,"10053"
SH0000471,SH-202407-0471,"2025-08-10",WH001,深圳天翼中央成品仓库,6.0,南京地景测量技术有限公司,"17691458887",上海市上海市,百世快递,SF20250810199096,"2025-08-17",已签收,SO-202407-00382,"","2025-08-10",Active,"10062"
SH0000472,SH-202407-0472,"2025-09-18",WH001,深圳天翼中央成品仓库,55.0,南京地景测量技术有限公司,"17691458887",上海市上海市,百世快递,SF20250918858889,"2025-09-23",已签收,SO-202407-00387,"","2025-09-18",Active,"10062"
SH0000473,SH-202407-0473,"2025-08-10",WH001,深圳天翼中央成品仓库,3.0,杭州光影时代影像工作室,"18214518079",福建省厦门市,百世快递,SF20250810185461,"2025-08-13",已签收,SO-202407-00417,"","2025-08-10",Active,"10067"
SH0000474,SH-202407-0474,"2026-02-28",WH001,深圳天翼中央成品仓库,102.0,重庆镜头影像文化有限公司,"13751124015",江苏省南京市,百世快递,SF20260228924629,"2026-03-05",已签收,SO-202407-00420,合同变更后重新排程,"2026-02-28",Active,"10068"
SH0000475,SH-202407-0475,"2025-07-21",WH001,深圳天翼中央成品仓库,5.0,西安影像空间影像传媒有限公司,"19453954673",四川省成都市,中通快递,SF20250721843266,"2025-07-28",已签收,SO-202407-00541,"","2025-07-21",Active,"10089"
SH0000476,SH-202407-0476,"2025-07-28",WH001,深圳天翼中央成品仓库,5.0,南京安盾安保有限公司,"18140380477",河南省郑州市,京东物流,SF20250728774751,"2025-08-03",已签收,SO-202407-00583,"","2025-07-28",Active,"10096"
SH0000477,SH-202408-0477,"2025-09-07",WH001,深圳天翼中央成品仓库,16.0,西安农兴农资科技有限公司,"17937643439",重庆市重庆市,圆通速递,SF20250907969226,"2025-09-09",已签收,SO-202408-00141,"","2025-09-07",Active,"10023"
SH0000478,SH-202408-0478,"2025-09-06",WH001,深圳天翼中央成品仓库,36.0,杭州沃土农技股份有限公司,"19224173718",上海市上海市,圆通速递,SF20250906803024,"2025-09-11",已签收,SO-202408-00175,"","2025-09-06",Active,"10028"
SH0000479,SH-202408-0479,"2025-08-27",WH001,深圳天翼中央成品仓库,42.0,西安禾苗农科有限公司,"13426283245",浙江省绍兴市,顺丰速运,SF20250827480211,"2025-09-01",已签收,SO-202408-00199,"","2025-08-27",Active,"10031"
SH0000480,SH-202408-0480,"2025-10-27",WH001,深圳天翼中央成品仓库,40.0,南京测控测绘科技有限公司,"13359154084",江苏省无锡市,百世快递,SF20251027903373,"2025-11-01",已签收,SO-202408-00276,"","2025-10-27",Active,"10043"
SH0000481,SH-202408-0481,"2025-09-20",WH001,深圳天翼中央成品仓库,59.0,青岛精测地理信息服务有限公司,"19455184454",四川省绵阳市,德邦物流,SF20250920262471,"2025-09-26",已签收,SO-202408-00290,"","2025-09-20",Active,"10045"
SH0000482,SH-202408-0482,"2025-10-03",WH001,深圳天翼中央成品仓库,43.0,武汉精测勘测有限公司,"17292673892",山东省烟台市,中通快递,SF20251003908320,"",已发货,SO-202408-00305,"","2025-10-03",Active,"10047"
SH0000483,SH-202408-0483,"2025-08-24",WH001,深圳天翼中央成品仓库,8.0,哈尔滨天图测量科技有限公司,"18427899537",浙江省绍兴市,圆通速递,SF20250824453123,"2025-08-26",已签收,SO-202408-00319,"","2025-08-24",Active,"10051"
SH0000484,SH-202408-0484,"2025-09-26",WH001,深圳天翼中央成品仓库,57.0,郑州经纬空间信息有限公司,"17851333320",福建省厦门市,京东物流,SF20250926261745,"2025-09-28",已签收,SO-202408-00340,"","2025-09-26",Active,"10055"
SH0000485,SH-202408-0485,"2025-10-26",WH001,深圳天翼中央成品仓库,45.0,郑州经纬空间信息有限公司,"17851333320",福建省厦门市,申通快递,SF20251026755087,"2025-11-02",已签收,SO-202408-00348,"","2025-10-26",Active,"10055"
SH0000486,SH-202408-0486,"2025-09-20",WH001,深圳天翼中央成品仓库,65.0,成都测控地理信息工程有限公司,"15824022357",北京市北京市,京东物流,SF20250920481995,"2025-09-25",已签收,SO-202408-00354,"","2025-09-20",Active,"10056"
SH0000487,SH-202408-0487,"2025-09-20",WH001,深圳天翼中央成品仓库,1.0,青岛天图勘测工程有限公司,"18398668350",北京市北京市,中通快递,SF20250920398768,"2025-09-24",已签收,SO-202408-00356,"","2025-09-20",Active,"10057"
SH0000488,SH-202408-0488,"2025-10-03",WH001,深圳天翼中央成品仓库,45.0,大连天图测绘有限公司,"13272684373",陕西省咸阳市,中通快递,SF20251003350786,"2025-10-06",已签收,SO-202408-00362,"","2025-10-03",Active,"10058"
SH0000489,SH-202408-0489,"2025-09-29",WH001,深圳天翼中央成品仓库,4.0,杭州测控地理信息技术有限公司,"17371011200",江苏省常州市,百世快递,SF20250929811256,"2025-10-03",已签收,SO-202408-00372,"","2025-09-29",Active,"10059"
SH0000490,SH-202408-0490,"2025-08-27",WH001,深圳天翼中央成品仓库,4.0,上海天图地理信息服务有限公司,"17999232921",江苏省常州市,申通快递,SF20250827395459,"2025-09-03",已签收,SO-202408-00404,"","2025-08-27",Active,"10065"
SH0000491,SH-202408-0491,"2026-03-21",WH001,深圳天翼中央成品仓库,74.0,重庆镜头影像文化有限公司,"13751124015",江苏省南京市,顺丰速运,SF20260321503906,"",运输中,SO-202408-00424,节假日延误，顺延发货,"2026-03-21",Active,"10068"
SH0000492,SH-202408-0492,"2026-02-16",WH001,深圳天翼中央成品仓库,7.0,大连镜头影视工作室,"18126870011",江苏省常州市,顺丰速运,SF20260216843215,"2026-02-18",已签收,SO-202408-00459,合同变更后重新排程,"2026-02-16",Active,"10074"
SH0000493,SH-202408-0493,"2026-03-24",WH001,深圳天翼中央成品仓库,55.0,广州光影时代传媒文化传播有限公司,"19737444033",山东省济南市,百世快递,SF20260324854377,"",运输中,SO-202408-00495,客户仓库施工，推迟到货,"2026-03-24",Active,"10083"
SH0000494,SH-202408-0494,"2025-09-11",WH001,深圳天翼中央成品仓库,68.0,广州光影时代传媒文化传播有限公司,"19737444033",山东省济南市,百世快递,SF20250911187949,"",已发货,SO-202408-00498,"","2025-09-11",Active,"10083"
SH0000495,SH-202408-0495,"2025-08-29",WH001,深圳天翼中央成品仓库,3.0,西安安通警用装备工程有限公司,"19915911873",湖南省长沙市,中通快递,SF20250829254506,"2025-09-04",已签收,SO-202408-00564,"","2025-08-29",Active,"10094"
SH0000496,SH-202408-0496,"2025-08-30",WH001,深圳天翼中央成品仓库,37.0,苏州警盾安全技术科技有限公司,"15445236735",河南省洛阳市,申通快递,SF20250830573041,"2025-09-04",已签收,SO-202408-00595,"","2025-08-30",Active,"10097"
SH0000497,SH-202409-0497,"2025-10-01",WH001,深圳天翼中央成品仓库,26.0,武汉农兴农业科技有限公司,"15305718272",上海市上海市,顺丰速运,SF20251001515712,"2025-10-08",已签收,SO-202409-00058,"","2025-10-01",Active,"10010"
SH0000498,SH-202409-0498,"2025-10-16",WH001,深圳天翼中央成品仓库,18.0,重庆绿地植保科技有限公司,"15721609600",河南省郑州市,京东物流,SF20251016185569,"2025-10-21",已签收,SO-202409-00082,"","2025-10-16",Active,"10015"
SH0000499,SH-202409-0499,"2025-11-02",WH001,深圳天翼中央成品仓库,29.0,成都益农农机服务有限公司,"15383968123",辽宁省沈阳市,百世快递,SF20251102203896,"2025-11-05",已签收,SO-202409-00110,"","2025-11-02",Active,"10019"
SH0000500,SH-202409-0500,"2025-09-26",WH001,深圳天翼中央成品仓库,36.0,南京田园农科服务有限公司,"15838194420",江苏省无锡市,德邦物流,SF20250926140163,"2025-10-02",已签收,SO-202409-00111,"","2025-09-26",Active,"10020"
SH0000501,SH-202409-0501,"2025-10-20",WH001,深圳天翼中央成品仓库,4.0,青岛绿洲农技股份有限公司,"17769108025",山东省烟台市,申通快递,SF20251020245534,"2025-10-22",已签收,SO-202409-00190,"","2025-10-20",Active,"10029"
SH0000502,SH-202409-0502,"2025-09-30",WH001,深圳天翼中央成品仓库,7.0,厦门地测勘测工程有限公司,"17174041730",湖南省长沙市,中通快递,SF20250930105506,"2025-10-05",已签收,SO-202409-00254,"","2025-09-30",Active,"10039"
SH0000503,SH-202409-0503,"2026-02-09",WH001,深圳天翼中央成品仓库,56.0,西安测量测量科技有限公司,"13415933049",辽宁省沈阳市,京东物流,SF20260209552248,"2026-02-16",已签收,SO-202409-00287,生产延迟导致发货推迟,"2026-02-09",Active,"10044"
SH0000504,SH-202409-0504,"2025-10-24",WH001,深圳天翼中央成品仓库,30.0,郑州地景测控工程有限公司,"15692697161",湖南省长沙市,中通快递,SF20251024653408,"2025-10-28",已签收,SO-202409-00321,"","2025-10-24",Active,"10052"
SH0000505,SH-202409-0505,"2025-10-26",WH001,深圳天翼中央成品仓库,53.0,哈尔滨天图空间信息工程有限公司,"17546129354",上海市上海市,德邦物流,SF20251026415779,"2025-10-29",已签收,SO-202409-00394,"","2025-10-26",Active,"10063"
SH0000506,SH-202409-0506,"2025-11-03",WH001,深圳天翼中央成品仓库,28.0,郑州影立方制作传媒有限公司,"15826197069",福建省厦门市,京东物流,SF20251103769989,"2025-11-09",已签收,SO-202409-00454,"","2025-11-03",Active,"10072"
SH0000507,SH-202409-0507,"2025-10-23",WH001,深圳天翼中央成品仓库,86.0,大连镜头影视工作室,"18126870011",江苏省常州市,顺丰速运,SF20251023977330,"2025-10-27",已签收,SO-202409-00457,"","2025-10-23",Active,"10074"
SH0000508,SH-202409-0508,"2025-10-16",WH001,深圳天翼中央成品仓库,5.0,西安影动广告有限公司,"19447646966",湖南省长沙市,顺丰速运,SF20251016762652,"2025-10-22",已签收,SO-202409-00489,"","2025-10-16",Active,"10082"
SH0000509,SH-202409-0509,"2025-10-12",WH001,深圳天翼中央成品仓库,3.0,大连影视通传媒传媒有限公司,"17988434627",重庆市重庆市,圆通速递,SF20251012250551,"2025-10-16",已签收,SO-202409-00527,"","2025-10-12",Active,"10087"
SH0000510,SH-202409-0510,"2025-10-14",WH001,深圳天翼中央成品仓库,3.0,深圳影动力广告文化有限公司,"13200105056",江苏省无锡市,中通快递,SF20251014469954,"2025-10-16",已签收,SO-202409-00534,"","2025-10-14",Active,"10088"
SH0000511,SH-202409-0511,"2025-10-01",WH001,深圳天翼中央成品仓库,45.0,苏州警盾安全技术科技有限公司,"15445236735",河南省洛阳市,德邦物流,SF20251001796643,"2025-10-06",已签收,SO-202409-00586,"","2025-10-01",Active,"10097"
SH0000512,SH-202410-0512,"2026-02-24",WH001,深圳天翼中央成品仓库,27.0,长沙沃土农服股份有限公司,"13345824373",浙江省宁波市,百世快递,SF20260224989208,"2026-03-03",已签收,SO-202410-00039,生产延迟导致发货推迟,"2026-02-24",Active,"10007"
SH0000513,SH-202410-0513,"2025-11-24",WH001,深圳天翼中央成品仓库,47.0,重庆绿地植保科技有限公司,"15721609600",河南省郑州市,申通快递,SF20251124632280,"2025-11-29",已签收,SO-202410-00077,"","2025-11-24",Active,"10015"
SH0000514,SH-202410-0514,"2025-10-26",WH001,深圳天翼中央成品仓库,41.0,西安农兴农资科技有限公司,"17937643439",重庆市重庆市,申通快递,SF20251026592972,"2025-10-28",已签收,SO-202410-00136,"","2025-10-26",Active,"10023"
SH0000515,SH-202410-0515,"2025-12-04",WH001,深圳天翼中央成品仓库,2.0,沈阳地信勘测工程有限公司,"13434961542",福建省福州市,百世快递,SF20251204883618,"2025-12-10",已签收,SO-202410-00241,"","2025-12-04",Active,"10037"
SH0000516,SH-202410-0516,"2025-11-20",WH001,深圳天翼中央成品仓库,3.0,沈阳地信勘测工程有限公司,"13434961542",福建省福州市,百世快递,SF20251120352838,"2025-11-26",已签收,SO-202410-00242,"","2025-11-20",Active,"10037"
SH0000517,SH-202410-0517,"2025-11-11",WH001,深圳天翼中央成品仓库,3.0,沈阳空间空间信息有限公司,"19798423334",湖北省宜昌市,圆通速递,SF20251111893435,"2025-11-18",已签收,SO-202410-00255,"","2025-11-11",Active,"10040"
SH0000518,SH-202410-0518,"2025-11-20",WH001,深圳天翼中央成品仓库,1.0,西安星图空间信息服务有限公司,"18396889215",浙江省温州市,百世快递,SF20251120672536,"2025-11-23",已签收,SO-202410-00301,"","2025-11-20",Active,"10046"
SH0000519,SH-202410-0519,"2025-12-19",WH001,深圳天翼中央成品仓库,37.0,西安星图空间信息服务有限公司,"18396889215",浙江省温州市,京东物流,SF20251219829168,"",运输中,SO-202410-00304,"","2025-12-19",Active,"10046"
SH0000520,SH-202410-0520,"2025-12-04",WH001,深圳天翼中央成品仓库,47.0,厦门图新勘测服务有限公司,"17854827139",陕西省咸阳市,顺丰速运,SF20251204850827,"",已发货,SO-202410-00332,"","2025-12-04",Active,"10053"
SH0000521,SH-202410-0521,"2025-11-12",WH001,深圳天翼中央成品仓库,4.0,沈阳经纬测量有限公司,"15409268943",湖南省株洲市,德邦物流,SF20251112145934,"2025-11-18",已签收,SO-202410-00380,"","2025-11-12",Active,"10061"
SH0000522,SH-202410-0522,"2025-11-30",WH001,深圳天翼中央成品仓库,5.0,南京地景测量技术有限公司,"17691458887",上海市上海市,百世快递,SF20251130640418,"2025-12-03",已签收,SO-202410-00383,"","2025-11-30",Active,"10062"
SH0000523,SH-202410-0523,"2026-03-20",WH001,深圳天翼中央成品仓库,94.0,厦门影立方制作有限公司,"17206681214",北京市北京市,京东物流,SF20260320799287,"",运输中,SO-202410-00473,生产延迟导致发货推迟,"2026-03-20",Active,"10078"
SH0000524,SH-202410-0524,"2026-03-07",WH001,深圳天翼中央成品仓库,5.0,哈尔滨光影工场影视文化有限公司,"15173669588",河南省郑州市,百世快递,SF20260307410016,"",运输中,SO-202410-00483,节假日延误，顺延发货,"2026-03-07",Active,"10080"
SH0000525,SH-202410-0525,"2025-11-06",WH001,深圳天翼中央成品仓库,5.0,深圳影像制作文化传播有限公司,"13397721596",河南省郑州市,顺丰速运,SF20251106938171,"2025-11-12",已签收,SO-202410-00487,"","2025-11-06",Active,"10081"
SH0000526,SH-202410-0526,"2026-02-08",WH001,深圳天翼中央成品仓库,43.0,北京视界文化有限公司,"18557707813",福建省厦门市,中通快递,SF20260208797229,"2026-02-15",已签收,SO-202410-00511,客户仓库施工，推迟到货,"2026-02-08",Active,"10084"
SH0000527,SH-202410-0527,"2025-11-22",WH001,深圳天翼中央成品仓库,2.0,深圳影动力广告文化有限公司,"13200105056",江苏省无锡市,京东物流,SF20251122825686,"2025-11-25",已签收,SO-202410-00531,"","2025-11-22",Active,"10088"
SH0000528,SH-202410-0528,"2025-11-06",WH001,深圳天翼中央成品仓库,5.0,西安安邦安全技术工程有限公司,"15933468715",四川省成都市,百世快递,SF20251106940064,"2025-11-09",已签收,SO-202410-00555,"","2025-11-06",Active,"10092"
SH0000529,SH-202411-0529,"2025-11-22",WH001,深圳天翼中央成品仓库,3.0,成都益农农机服务有限公司,"15383968123",辽宁省沈阳市,京东物流,SF20251122731718,"2025-11-24",已签收,SO-202411-00109,"","2025-11-22",Active,"10019"
SH0000530,SH-202411-0530,"2025-12-05",WH001,深圳天翼中央成品仓库,1.0,青岛绿洲农技股份有限公司,"17769108025",山东省烟台市,百世快递,SF20251205207581,"",已发货,SO-202411-00185,"","2025-12-05",Active,"10029"
SH0000531,SH-202411-0531,"2025-11-30",WH001,深圳天翼中央成品仓库,59.0,青岛空地测量有限公司,"15209415691",湖北省宜昌市,百世快递,SF20251130421384,"2025-12-07",已签收,SO-202411-00247,"","2025-11-30",Active,"10038"
SH0000532,SH-202411-0532,"2025-12-17",WH001,深圳天翼中央成品仓库,5.0,武汉精测勘测有限公司,"17292673892",山东省烟台市,京东物流,SF20251217274739,"2025-12-24",已签收,SO-202411-00307,"","2025-12-17",Active,"10047"
SH0000533,SH-202411-0533,"2026-02-06",WH001,深圳天翼中央成品仓库,7.0,天津图达勘测有限公司,"15784907325",广东省东莞市,圆通速递,SF20260206696750,"2026-02-11",已签收,SO-202411-00310,合同变更后重新排程,"2026-02-06",Active,"10048"
SH0000534,SH-202411-0534,"2025-12-05",WH001,深圳天翼中央成品仓库,27.0,郑州经纬空间信息有限公司,"17851333320",福建省厦门市,京东物流,SF20251205387892,"2025-12-10",已签收,SO-202411-00351,"","2025-12-05",Active,"10055"
SH0000535,SH-202411-0535,"2026-01-15",WH001,深圳天翼中央成品仓库,57.0,成都测控地理信息工程有限公司,"15824022357",北京市北京市,京东物流,SF20260115400850,"2026-01-20",已签收,SO-202411-00353,合同变更后重新排程,"2026-01-15",Active,"10056"
SH0000536,SH-202411-0536,"2025-11-27",WH001,深圳天翼中央成品仓库,45.0,大连天图测绘有限公司,"13272684373",陕西省咸阳市,申通快递,SF20251127886325,"2025-12-03",已签收,SO-202411-00361,"","2025-11-27",Active,"10058"
SH0000537,SH-202411-0537,"2025-11-26",WH001,深圳天翼中央成品仓库,36.0,大连天图测绘有限公司,"13272684373",陕西省咸阳市,德邦物流,SF20251126989894,"2025-11-29",已签收,SO-202411-00365,"","2025-11-26",Active,"10058"
SH0000538,SH-202411-0538,"2025-12-01",WH001,深圳天翼中央成品仓库,7.0,杭州测控地理信息技术有限公司,"17371011200",江苏省常州市,德邦物流,SF20251201170499,"2025-12-05",已签收,SO-202411-00369,"","2025-12-01",Active,"10059"
SH0000539,SH-202411-0539,"2025-11-30",WH001,深圳天翼中央成品仓库,8.0,长沙视界文化工作室,"17991713190",浙江省宁波市,京东物流,SF20251130694799,"2025-12-02",已签收,SO-202411-00439,"","2025-11-30",Active,"10071"
SH0000540,SH-202411-0540,"2025-12-20",WH001,深圳天翼中央成品仓库,31.0,郑州影立方制作传媒有限公司,"15826197069",福建省厦门市,圆通速递,SF20251220571778,"2025-12-27",已签收,SO-202411-00446,"","2025-12-20",Active,"10072"
SH0000541,SH-202411-0541,"2025-12-15",WH001,深圳天翼中央成品仓库,45.0,郑州影立方制作传媒有限公司,"15826197069",福建省厦门市,申通快递,SF20251215180620,"2025-12-18",已签收,SO-202411-00455,"","2025-12-15",Active,"10072"
SH0000542,SH-202411-0542,"2025-12-15",WH001,深圳天翼中央成品仓库,4.0,厦门影立方制作有限公司,"17206681214",北京市北京市,百世快递,SF20251215517368,"2025-12-17",已签收,SO-202411-00470,"","2025-12-15",Active,"10078"
SH0000543,SH-202411-0543,"2026-02-25",WH001,深圳天翼中央成品仓库,70.0,广州光影时代传媒文化传播有限公司,"19737444033",山东省济南市,中通快递,SF20260225563246,"2026-03-04",已签收,SO-202411-00493,节假日延误，顺延发货,"2026-02-25",Active,"10083"
SH0000544,SH-202411-0544,"2025-12-18",WH001,深圳天翼中央成品仓库,78.0,北京视界文化有限公司,"18557707813",福建省厦门市,中通快递,SF20251218505785,"2025-12-25",已签收,SO-202411-00506,"","2025-12-18",Active,"10084"
SH0000545,SH-202411-0545,"2025-12-10",WH001,深圳天翼中央成品仓库,73.0,北京视界文化有限公司,"18557707813",福建省厦门市,申通快递,SF20251210372933,"2025-12-12",已签收,SO-202411-00514,"","2025-12-10",Active,"10084"
SH0000546,SH-202411-0546,"2025-12-27",WH001,深圳天翼中央成品仓库,74.0,北京视界文化有限公司,"18557707813",福建省厦门市,中通快递,SF20251227399449,"2026-01-02",已签收,SO-202411-00517,"","2025-12-27",Active,"10084"
SH0000547,SH-202411-0547,"2025-11-22",WH001,深圳天翼中央成品仓库,73.0,北京视界文化有限公司,"18557707813",福建省厦门市,顺丰速运,SF20251122242321,"2025-11-25",已签收,SO-202411-00520,"","2025-11-22",Active,"10084"
SH0000548,SH-202411-0548,"2025-12-04",WH001,深圳天翼中央成品仓库,5.0,厦门安全卫士安防工程有限公司,"18574817290",重庆市重庆市,圆通速递,SF20251204566732,"2025-12-06",已签收,SO-202411-00576,"","2025-12-04",Active,"10095"
SH0000549,SH-202411-0549,"2026-03-21",WH001,深圳天翼中央成品仓库,41.0,苏州警盾安全技术科技有限公司,"15445236735",河南省洛阳市,中通快递,SF20260321932291,"",运输中,SO-202411-00585,节假日延误，顺延发货,"2026-03-21",Active,"10097"
SH0000550,SH-202411-0550,"2025-12-18",WH001,深圳天翼中央成品仓库,38.0,苏州警盾安全技术科技有限公司,"15445236735",河南省洛阳市,百世快递,SF20251218414527,"2025-12-20",已签收,SO-202411-00589,"","2025-12-18",Active,"10097"
SH0000551,SH-202412-0551,"2025-12-17",WH001,深圳天翼中央成品仓库,26.0,西安沃土植保科技有限公司,"17786066793",重庆市重庆市,中通快递,SF20251217335134,"2025-12-21",已签收,SO-202412-00006,"","2025-12-17",Active,"10002"
