"procurement_id","procurement_number","procurement_date","supplier_id","supplier_code","supplier_name","material_id","material_code","material_name","warehouse_id","warehouse_name","quantity","unit_price","total_amount","currency","tax_rate","payment_terms","logistics_provider","tracking_number","ship_date","estimated_delivery_date","actual_delivery_date","inspection_status","notes","created_date","status","po_number","delivery_batch","total_batches"
PR0000290,GR-202604-0355,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0096,PART-POWER-REG-5V,"5V稳压芯片",WH002,东莞天翼电子材料仓库,1131,3819.96,4320374.76,USD,0.13,月结30天,中通快递,LOG20230408451202,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-04-05",Active,PO-202604-0159,"",""
PR0000291,GR-202604-0320,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0097,PART-POWER-REG-3.3V,"3.3V稳压芯片",WH002,东莞天翼电子材料仓库,1837,2009.75,3691910.75,USD,0.13,月结45天,顺丰速运,LOG20230320611796,"2026-04-11","2026-04-14","2026-04-16",验收中,"","2025-03-18",Active,PO-202604-0164,"",""
PR0000292,GR-202604-0304,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0097,PART-POWER-REG-3.3V,"3.3V稳压芯片",WH002,东莞天翼电子材料仓库,1786,2091.4,3735240.4,USD,0.13,月结45天,顺丰速运,LOG20230322108266,"2026-04-11","2026-04-14","2026-04-16",验收中,"","2025-03-19",Active,PO-202604-0164,"",""
PR0000293,GR-202604-0232,"2026-04-03",SUP-042,SUP-042,深圳线缆连接器公司,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,东莞天翼电子材料仓库,584,4097.25,2392794.0,CNY,0.13,款到发货,百世快递,LOG20230227500759,"2026-04-10","2026-04-13","2026-04-15",待验收,提前交付,"2025-02-25",Active,PO-202604-0136,"",""
PR0000294,GR-202604-0243,"2026-04-03",SUP-042,SUP-042,深圳线缆连接器公司,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,东莞天翼电子材料仓库,527,4544.97,2395199.19,CNY,0.13,款到发货,中通快递,LOG20230222805686,"2026-04-10","2026-04-13","2026-04-15",已验收,需加急处理,"2025-02-20",Active,PO-202604-0136,"",""
PR0000295,GR-202604-0202,"2026-04-03",SUP-042,SUP-042,深圳线缆连接器公司,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,东莞天翼电子材料仓库,463,4636.8,2146838.4,CNY,0.13,款到发货,韵达快递,LOG20230213136858,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-02-12",Active,PO-202604-0136,"",""
PR0000296,GR-202604-0197,"2026-04-03",SUP-042,SUP-042,深圳线缆连接器公司,M0098,PART-CONN-DF13-6P,DF13 6PIN连接器,WH002,东莞天翼电子材料仓库,913,4677.27,4270347.51,CNY,0.13,款到发货,中通快递,LOG20230225279795,"2026-04-10","2026-04-13","2026-04-15",待验收,质量合格,"2025-02-24",Active,PO-202604-0136,"",""
PR0000297,GR-202604-0078,"2026-04-02",SUP-001,SUP-001,芯源微电子股份有限公司,M0099,PART-RES-SMD-0402,"0402贴片电阻",WH002,东莞天翼电子材料仓库,1506,213.9,322133.4,USD,0.13,月结45天,韵达快递,LOG20221216266313,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-12-13",Active,PO-202604-0112,"",""
PR0000298,GR-202604-0081,"2026-04-02",SUP-001,SUP-001,芯源微电子股份有限公司,M0099,PART-RES-SMD-0402,"0402贴片电阻",WH002,东莞天翼电子材料仓库,1124,196.55,220922.2,USD,0.13,月结45天,韵达快递,LOG20221214884219,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-11",Active,PO-202604-0112,"",""
PR0000299,GR-202604-0083,"2026-04-02",SUP-001,SUP-001,芯源微电子股份有限公司,M0099,PART-RES-SMD-0402,"0402贴片电阻",WH002,东莞天翼电子材料仓库,1441,208.91,301039.31,USD,0.13,月结45天,中铁快运,LOG20221224289656,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-22",Active,PO-202604-0112,"",""
PR0000300,GR-202604-0168,"2026-04-02",SUP-003,SUP-003,意法半导体（ST）亚太区,M0100,PART-CAP-SMD-0402,"0402贴片电容",WH002,东莞天翼电子材料仓库,1378,1227.44,1691412.32,CNY,0.13,月结30天,顺丰速运,LOG20230110858249,"2026-04-09","2026-04-12","2026-04-14",验收中,需加急处理,"2025-01-07",Active,PO-202604-0131,"",""
PR0000301,GR-202604-0147,"2026-04-02",SUP-003,SUP-003,意法半导体（ST）亚太区,M0100,PART-CAP-SMD-0402,"0402贴片电容",WH002,东莞天翼电子材料仓库,1773,1355.84,2403904.32,CNY,0.13,月结30天,韵达快递,LOG20230107117433,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-01-06",Active,PO-202604-0131,"",""
PR0000302,GR-202604-0047,"2026-04-02",SUP-001,SUP-001,芯源微电子股份有限公司,M0101,PART-MCU-STM32H743,STM32H743高性能芯片,WH002,东莞天翼电子材料仓库,936,2633.07,2464553.52,CNY,0.13,月结60天,顺丰速运,LOG20221221410406,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-19",Active,PO-202604-0101,"",""
PR0000303,GR-202604-0020,"2026-04-02",SUP-001,SUP-001,芯源微电子股份有限公司,M0101,PART-MCU-STM32H743,STM32H743高性能芯片,WH002,东莞天翼电子材料仓库,1191,2699.39,3214973.49,CNY,0.13,月结60天,德邦物流,LOG20221219676685,"2026-04-09","2026-04-12","2026-04-14",待验收,质量合格,"2025-12-16",Active,PO-202604-0101,"",""
PR0000304,GR-202604-0063,"2026-04-02",SUP-001,SUP-001,芯源微电子股份有限公司,M0101,PART-MCU-STM32H743,STM32H743高性能芯片,WH002,东莞天翼电子材料仓库,488,2964.21,1446534.48,CNY,0.13,月结60天,德邦物流,LOG20221225831000,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-22",Active,PO-202604-0101,"",""
PR0000305,GR-202604-0135,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0102,PART-PCB-FC-6L,"6层飞控PCB板",WH002,东莞天翼电子材料仓库,1457,3677.46,5358059.22,CNY,0.13,月结30天,中铁快运,LOG20230123735389,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-01-20",Active,PO-202604-0122,"",""
PR0000306,GR-202604-0114,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0102,PART-PCB-FC-6L,"6层飞控PCB板",WH002,东莞天翼电子材料仓库,2779,3452.66,9594942.14,CNY,0.13,月结30天,中通快递,LOG20230106183179,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-01-05",Active,PO-202604-0122,"",""
PR0000307,GR-202604-0289,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0103,PART-CRYSTAL-25M,"25MHz晶振",WH002,东莞天翼电子材料仓库,977,4021.71,3929210.67,CNY,0.13,"预付30%,货到付清",安能物流,LOG20230311634537,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-03-10",Active,PO-202604-0150,"",""
PR0000308,GR-202604-0300,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0103,PART-CRYSTAL-25M,"25MHz晶振",WH002,东莞天翼电子材料仓库,1210,4140.89,5010476.9,CNY,0.13,"预付30%,货到付清",京东物流,LOG20230303290624,"2026-04-11","2026-04-14","2026-04-16",验收中,部分延期,"2025-03-02",Active,PO-202604-0150,"",""
PR0000309,GR-202604-0332,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0103,PART-CRYSTAL-25M,"25MHz晶振",WH002,东莞天翼电子材料仓库,832,3908.65,3251996.8,CNY,0.13,"预付30%,货到付清",圆通速递,LOG20230314432450,"2026-04-11","2026-04-14","2026-04-16",验收中,质量合格,"2025-03-13",Active,PO-202604-0150,"",""
PR0000310,GR-202604-0261,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0103,PART-CRYSTAL-25M,"25MHz晶振",WH002,东莞天翼电子材料仓库,1325,4123.44,5463558.0,CNY,0.13,"预付30%,货到付清",申通快递,LOG20230310508987,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-03-09",Active,PO-202604-0150,"",""
PR0000311,GR-202604-0024,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0104,PART-POWER-REG-5V-3A,"5V 3A稳压模块",WH002,东莞天翼电子材料仓库,1518,825.41,1252972.38,USD,0.13,月结45天,德邦物流,LOG20221223300752,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-12-22",Active,PO-202604-0100,"",""
PR0000312,GR-202604-0019,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0104,PART-POWER-REG-5V-3A,"5V 3A稳压模块",WH002,东莞天翼电子材料仓库,1007,968.67,975450.69,USD,0.13,月结45天,顺丰速运,LOG20221219821975,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-12-16",Active,PO-202604-0100,"",""
PR0000313,GR-202604-0057,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0104,PART-POWER-REG-5V-3A,"5V 3A稳压模块",WH002,东莞天翼电子材料仓库,854,857.38,732202.52,USD,0.13,月结45天,申通快递,LOG20221224320112,"2026-04-11","2026-04-14","2026-04-16",待验收,"","2025-12-23",Active,PO-202604-0100,"",""
PR0000314,GR-202604-0070,"2026-04-04",SUP-003,SUP-003,意法半导体（ST）亚太区,M0104,PART-POWER-REG-5V-3A,"5V 3A稳压模块",WH002,东莞天翼电子材料仓库,1071,850.83,911238.93,USD,0.13,月结45天,顺丰速运,LOG20221228341473,"2026-04-11","2026-04-14","2026-04-16",验收中,提前交付,"2025-12-27",Active,PO-202604-0100,"",""
PR0000315,GR-202604-0298,"2026-04-02",SUP-042,SUP-042,深圳线缆连接器公司,M0105,PART-CONN-GH-1.25-6P,GH1.25 6PIN连接器,WH002,东莞天翼电子材料仓库,1291,3800.19,4906045.29,CNY,0.13,月结30天,中铁快运,LOG20230325637696,"2026-04-09","2026-04-12","2026-04-14",已验收,提前交付,"2025-03-22",Active,PO-202604-0161,"",""
PR0000316,GR-202604-0291,"2026-04-02",SUP-042,SUP-042,深圳线缆连接器公司,M0105,PART-CONN-GH-1.25-6P,GH1.25 6PIN连接器,WH002,东莞天翼电子材料仓库,1974,3383.19,6678417.06,CNY,0.13,月结30天,百世快递,LOG20230307904460,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-03-06",Active,PO-202604-0161,"",""
PR0000317,GR-202604-0218,"2026-04-03",SUP-001,SUP-001,芯源微电子股份有限公司,M0106,PART-RES-SMD-0201,"0201贴片电阻",WH002,东莞天翼电子材料仓库,1097,4125.41,4525574.77,CNY,0.13,月结60天,中铁快运,LOG20230223379578,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-02-20",Active,PO-202604-0135,"",""
PR0000318,GR-202604-0192,"2026-04-03",SUP-001,SUP-001,芯源微电子股份有限公司,M0106,PART-RES-SMD-0201,"0201贴片电阻",WH002,东莞天翼电子材料仓库,2000,4013.81,8027620.0,CNY,0.13,月结60天,申通快递,LOG20230214267401,"2026-04-10","2026-04-13","2026-04-15",已验收,需加急处理,"2025-02-11",Active,PO-202604-0135,"",""
PR0000319,GR-202604-0032,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0107,PART-CAP-SMD-0201,"0201贴片电容",WH002,东莞天翼电子材料仓库,1273,1221.65,1555160.45,CNY,0.13,月结30天,中铁快运,LOG20221221426254,"2026-04-09","2026-04-12","2026-04-14",待验收,"","2025-12-19",Active,PO-202604-0106,"",""
PR0000320,GR-202604-0065,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0107,PART-CAP-SMD-0201,"0201贴片电容",WH002,东莞天翼电子材料仓库,860,1341.57,1153750.2,CNY,0.13,月结30天,顺丰速运,LOG20221218426186,"2026-04-09","2026-04-12","2026-04-14",验收中,"","2025-12-16",Active,PO-202604-0106,"",""
PR0000321,GR-202604-0034,"2026-04-02",SUP-002,SUP-002,德州仪器（TI）中国代理,M0107,PART-CAP-SMD-0201,"0201贴片电容",WH002,东莞天翼电子材料仓库,2081,1188.86,2474017.66,CNY,0.13,月结30天,中通快递,LOG20221230478779,"2026-04-09","2026-04-12","2026-04-14",已验收,"","2025-12-28",Active,PO-202604-0106,"",""
PR0000322,GR-202604-0009,"2026-04-03",SUP-003,SUP-003,意法半导体（ST）亚太区,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,东莞天翼电子材料仓库,955,536.06,511937.3,USD,0.13,月结45天,韵达快递,LOG20221231859997,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0082超量，已解除采购订单关联,"2025-12-28",Active,"","",""
PR0000323,GR-202604-0127,"2026-04-03",SUP-003,SUP-003,意法半导体（ST）亚太区,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,东莞天翼电子材料仓库,1779,509.51,906418.29,USD,0.13,月结45天,顺丰速运,LOG20230111245595,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0082超量，已解除采购订单关联,"2025-01-08",Active,"","",""
PR0000324,GR-202605-0003,"2026-05-04",SUP-009,SUP-009,深圳华强PCB制造厂,M0109,PART-PCB-FC-8L,"8层飞控PCB板",WH002,东莞天翼电子材料仓库,1796,2457.88,4414352.48,CNY,0.13,月结30天,韵达快递,LOG20221228428920,"2026-05-10","2026-05-13","2026-05-15",已验收,历史到货-原采购订单PO-202605-0114超量，已解除采购订单关联,"2025-12-25",Active,"","",""
PR0000325,GR-202605-0002,"2026-05-04",SUP-009,SUP-009,深圳华强PCB制造厂,M0109,PART-PCB-FC-8L,"8层飞控PCB板",WH002,东莞天翼电子材料仓库,1570,2513.63,3946399.1,CNY,0.13,月结30天,德邦物流,LOG20221218348403,"2026-05-10","2026-05-13","2026-05-15",待验收,历史到货-原采购订单PO-202605-0114超量，已解除采购订单关联,"2025-12-17",Active,"","",""
PR0000326,GR-202605-0001,"2026-05-04",SUP-009,SUP-009,深圳华强PCB制造厂,M0109,PART-PCB-FC-8L,"8层飞控PCB板",WH002,东莞天翼电子材料仓库,865,2438.16,2109008.4,CNY,0.13,月结30天,安能物流,LOG20221212470881,"2026-05-10","2026-05-13","2026-05-15",已验收,历史到货-原采购订单PO-202605-0114超量，已解除采购订单关联,"2025-12-11",Active,"","",""
PR0000327,GR-202604-0254,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,东莞天翼电子材料仓库,885,1697.77,1502526.45,CNY,0.13,月结45天,百世快递,LOG20230204898576,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0041超量，已解除采购订单关联,"2025-02-03",Active,"","",""
PR0000328,GR-202604-0221,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,东莞天翼电子材料仓库,980,1589.0,1557220.0,CNY,0.13,月结45天,安能物流,LOG20230212109319,"2026-04-11","2026-04-14","2026-04-16",已验收,需加急处理;历史到货-原采购订单PO-202604-0041超量，已解除采购订单关联,"2025-02-10",Active,"","",""
PR0000329,GR-202604-0188,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,东莞天翼电子材料仓库,801,1922.56,1539970.56,CNY,0.13,月结45天,京东物流,LOG20230208101579,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0041超量，已解除采购订单关联,"2025-02-05",Active,"","",""
PR0000330,GR-202604-0219,"2026-04-04",SUP-001,SUP-001,芯源微电子股份有限公司,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,东莞天翼电子材料仓库,153,1778.76,272150.28,CNY,0.13,月结45天,安能物流,LOG20230206100797,"2026-04-11","2026-04-14","2026-04-16",待验收,"","2025-02-03",Active,PO-202604-0041,"",""
PR0000331,GR-202604-0049,"2026-04-04",SUP-042,SUP-042,深圳线缆连接器公司,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,东莞天翼电子材料仓库,1784,1257.95,2244182.8,CNY,0.13,月结45天,圆通速递,LOG20221213599141,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0084超量，已解除采购订单关联,"2025-12-10",Active,"","",""
PR0000332,GR-202604-0079,"2026-04-04",SUP-042,SUP-042,深圳线缆连接器公司,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,东莞天翼电子材料仓库,2339,1226.11,2867871.29,CNY,0.13,月结45天,申通快递,LOG20221220524853,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0084超量，已解除采购订单关联,"2025-12-18",Active,"","",""
PR0000333,GR-202604-0326,"2026-04-03",SUP-028,SUP-028,台州塑料注塑成型公司,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,广州天翼原材料集散中心,905,1820.54,1647588.7,CNY,0.13,款到发货,顺丰速运,LOG20230322986185,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-03-21",Active,PO-202604-0152,"",""
PR0000334,GR-202604-0265,"2026-04-03",SUP-028,SUP-028,台州塑料注塑成型公司,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,广州天翼原材料集散中心,1097,2099.76,2303436.72,CNY,0.13,款到发货,顺丰速运,LOG20230304319741,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-03-03",Active,PO-202604-0152,"",""
PR0000335,GR-202604-0288,"2026-04-03",SUP-028,SUP-028,台州塑料注塑成型公司,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,广州天翼原材料集散中心,761,2090.72,1591037.92,CNY,0.13,款到发货,韵达快递,LOG20230314265468,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-03-13",Active,PO-202604-0152,"",""
PR0000336,GR-202604-0276,"2026-04-03",SUP-028,SUP-028,台州塑料注塑成型公司,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,广州天翼原材料集散中心,1319,1837.62,2423820.78,CNY,0.13,款到发货,中通快递,LOG20230319185341,"2026-04-10","2026-04-13","2026-04-15",已验收,"","2025-03-16",Active,PO-202604-0152,"",""
PR0000337,GR-202604-0356,"2026-04-04",SUP-025,SUP-025,东莞碳纤维复合材料厂,M0113,RAW-CF-PLATE-3MM,"3mm碳纤维板",WH005,广州天翼原材料集散中心,2495,4497.68,11221711.6,CNY,0.13,月结30天,京东物流,LOG20230407216772,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-04-05",Active,PO-202604-0168,"",""
PR0000338,GR-202604-0336,"2026-04-04",SUP-025,SUP-025,东莞碳纤维复合材料厂,M0113,RAW-CF-PLATE-3MM,"3mm碳纤维板",WH005,广州天翼原材料集散中心,2480,5000.31,12400768.8,CNY,0.13,月结30天,京东物流,LOG20230327716173,"2026-04-11","2026-04-14","2026-04-16",验收中,"","2025-03-26",Active,PO-202604-0168,"",""
PR0000339,GR-202604-0176,"2026-04-04",SUP-040,SUP-040,深圳标准紧固件公司,M0114,PART-SCREW-M2.5-8,M2.5x8螺钉,WH002,东莞天翼电子材料仓库,1555,2380.29,3701350.95,CNY,0.13,月结30天,顺丰速运,LOG20230121513104,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-01-18",Active,PO-202604-0118,"",""
PR0000340,GR-202604-0107,"2026-04-04",SUP-040,SUP-040,深圳标准紧固件公司,M0114,PART-SCREW-M2.5-8,M2.5x8螺钉,WH002,东莞天翼电子材料仓库,1431,2449.86,3505749.66,CNY,0.13,月结30天,德邦物流,LOG20230110145019,"2026-04-11","2026-04-14","2026-04-16",待验收,"","2025-01-07",Active,PO-202604-0118,"",""
PR0000341,GR-202604-0003,"2026-04-04",SUP-025,SUP-025,东莞碳纤维复合材料厂,M0115,RAW-CF-TUBE-16MM,"16mm碳纤维管",WH005,广州天翼原材料集散中心,3656,2430.76,8886858.56,CNY,0.13,"预付30%,货到付清",圆通速递,LOG20221222851387,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-12-19",Active,PO-202604-0094,"",""
PR0000342,GR-202604-0008,"2026-04-04",SUP-025,SUP-025,东莞碳纤维复合材料厂,M0115,RAW-CF-TUBE-16MM,"16mm碳纤维管",WH005,广州天翼原材料集散中心,2722,2877.76,7833262.72,CNY,0.13,"预付30%,货到付清",京东物流,LOG20221219866987,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-12-16",Active,PO-202604-0094,"",""
PR0000343,GR-202604-0286,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0116,PART-PCB-2L,"2层PCB板",WH002,东莞天翼电子材料仓库,1381,4466.37,6168056.97,CNY,0.13,月结30天,百世快递,LOG20230322189425,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0088超量，已解除采购订单关联,"2025-03-21",Active,"","",""
PR0000344,GR-202604-0295,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0116,PART-PCB-2L,"2层PCB板",WH002,东莞天翼电子材料仓库,1005,4170.32,4191171.6,CNY,0.13,月结30天,安能物流,LOG20230316305913,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0088超量，已解除采购订单关联,"2025-03-15",Active,"","",""
PR0000345,GR-202604-0329,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0116,PART-PCB-2L,"2层PCB板",WH002,东莞天翼电子材料仓库,1240,4610.31,5716784.4,CNY,0.13,月结30天,安能物流,LOG20230402814675,"2026-04-09","2026-04-12","2026-04-14",验收中,历史到货-原采购订单PO-202604-0088超量，已解除采购订单关联,"2025-03-31",Active,"","",""
PR0000346,GR-202604-0335,"2026-04-02",SUP-009,SUP-009,深圳华强PCB制造厂,M0116,PART-PCB-2L,"2层PCB板",WH002,东莞天翼电子材料仓库,746,4529.11,3378716.06,CNY,0.13,月结30天,京东物流,LOG20230328603043,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0088超量，已解除采购订单关联,"2025-03-25",Active,"","",""
PR0000347,GR-202604-0187,"2026-04-04",SUP-002,SUP-002,德州仪器（TI）中国代理,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,东莞天翼电子材料仓库,926,4775.13,4421770.38,CNY,0.13,款到发货,京东物流,LOG20230121597539,"2026-04-11","2026-04-14","2026-04-16",已验收,提前交付;历史到货-原采购订单PO-202604-0089超量，已解除采购订单关联,"2025-01-19",Active,"","",""
PR0000348,GR-202604-0130,"2026-04-04",SUP-002,SUP-002,德州仪器（TI）中国代理,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,东莞天翼电子材料仓库,613,4859.3,2978750.9,CNY,0.13,款到发货,德邦物流,LOG20230123742335,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-01-21",Active,PO-202604-0089,"",""
PR0000349,GR-202604-0178,"2026-04-04",SUP-002,SUP-002,德州仪器（TI）中国代理,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,东莞天翼电子材料仓库,523,4795.24,2507910.52,CNY,0.13,款到发货,百世快递,LOG20230116117733,"2026-04-11","2026-04-14","2026-04-16",已验收,需加急处理;历史到货-原采购订单PO-202604-0089超量，已解除采购订单关联,"2025-01-13",Active,"","",""
PR0000350,GR-202604-0096,"2026-04-04",SUP-002,SUP-002,德州仪器（TI）中国代理,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,东莞天翼电子材料仓库,886,4899.53,4340983.58,CNY,0.13,款到发货,中通快递,LOG20230113682556,"2026-04-11","2026-04-14","2026-04-16",已验收,部分延期;历史到货-原采购订单PO-202604-0089超量，已解除采购订单关联,"2025-01-11",Active,"","",""
PR0000351,GR-202604-0296,"2026-04-02",SUP-003,SUP-003,意法半导体（ST）亚太区,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,东莞天翼电子材料仓库,1159,3227.17,3740290.03,USD,0.13,月结45天,中铁快运,LOG20230325950139,"2026-04-09","2026-04-12","2026-04-14",待验收,历史到货-原采购订单PO-202604-0090超量，已解除采购订单关联,"2025-03-23",Active,"","",""
PR0000352,GR-202604-0324,"2026-04-02",SUP-003,SUP-003,意法半导体（ST）亚太区,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,东莞天翼电子材料仓库,735,3214.39,2362576.65,USD,0.13,月结45天,百世快递,LOG20230330807888,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0090超量，已解除采购订单关联,"2025-03-27",Active,"","",""
PR0000353,GR-202604-0305,"2026-04-02",SUP-003,SUP-003,意法半导体（ST）亚太区,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,东莞天翼电子材料仓库,1063,3220.2,3423072.6,USD,0.13,月结45天,圆通速递,LOG20230323741034,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0090超量，已解除采购订单关联,"2025-03-21",Active,"","",""
PR0000354,GR-202604-0062,"2026-04-04",SUP-031,SUP-031,台积电（TSMC）,M0119,RAW-SI-WAFER-8IN,"8英寸硅晶圆",WH005,广州天翼原材料集散中心,1998,1545.0,3086910.0,CNY,0.13,月结30天,中铁快运,LOG20221224147569,"2026-04-11","2026-04-14","2026-04-16",验收中,"","2025-12-22",Active,PO-202604-0110,"",""
PR0000355,GR-202604-0121,"2026-04-04",SUP-031,SUP-031,台积电（TSMC）,M0119,RAW-SI-WAFER-8IN,"8英寸硅晶圆",WH005,广州天翼原材料集散中心,3211,1632.15,5240833.65,CNY,0.13,月结30天,韵达快递,LOG20230104443356,"2026-04-11","2026-04-14","2026-04-16",已验收,"","2025-01-02",Active,PO-202604-0110,"",""
PR0000356,GR-202604-0089,"2026-04-03",SUP-031,SUP-031,台积电（TSMC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH005,广州天翼原材料集散中心,1439,605.13,870782.07,CNY,0.13,款到发货,安能物流,LOG20230130412889,"2026-04-09","2026-04-12","2026-04-14",已验收,提前交付;历史到货-原采购订单PO-202604-0005超量，已解除采购订单关联,"2025-01-29",Active,"","",""
PR0000357,GR-202604-0194,"2026-04-03",SUP-031,SUP-031,台积电（TSMC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH005,广州天翼原材料集散中心,1296,628.68,814769.28,CNY,0.13,款到发货,中通快递,LOG20230203523854,"2026-04-09","2026-04-12","2026-04-14",待验收,历史到货-原采购订单PO-202604-0005超量，已解除采购订单关联,"2025-02-02",Active,"","",""
PR0000358,GR-202604-0087,"2026-04-03",SUP-031,SUP-031,台积电（TSMC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH005,广州天翼原材料集散中心,1498,639.72,958300.56,CNY,0.13,款到发货,安能物流,LOG20230121287890,"2026-04-09","2026-04-12","2026-04-14",已验收,历史到货-原采购订单PO-202604-0005超量，已解除采购订单关联,"2025-01-20",Active,"","",""
PR0000359,GR-202604-0104,"2026-04-03",SUP-031,SUP-031,台积电（TSMC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH005,广州天翼原材料集散中心,1888,616.38,1163725.44,CNY,0.13,款到发货,韵达快递,LOG20230203947055,"2026-04-09","2026-04-12","2026-04-14",验收中,历史到货-原采购订单PO-202604-0005超量，已解除采购订单关联,"2025-01-31",Active,"","",""
